Precio,NCuartos,Area,NBaños,Distrito,Amoblado,Mantenimiento,Cochera,Azotea
250.17,1,40,1,San Miguel,,,,no
750.0,2,100,2,Miraflores,,,,no
700.0,2,80,2,Miraflores,,,,no
950.0,3,90,2,Magdalena del Mar,,,,no
600.0,2,74,4,Miraflores,,,,no
1200.0,1,100,1,Miraflores,,,,no
800.0,1,67,2,Miraflores,,,,no
472.55,3,,2,San Miguel,,,,no
305.77,1,,1,Magdalena del Mar,,,,no
444.75,3,100,2,La Molina,,,,no
0.0,,60,,Miraflores,Amoblado: Amoblado,,,no
700.0,1,65,1,Miraflores,,,,no
900.0,2,85,2,Miraflores,,,,no
900.0,2,85,2,Miraflores,,,,no
900.0,2,85,3,Miraflores,,,,no
900.0,3,90,2,Miraflores,,,,no
1300.0,2,130,1,Miraflores,,,,no
800.0,2,90,2,Miraflores,,,,no
514.24,1,47,2,Barranco,Amoblado: Amoblado,175,1,si
1500.0,2,120,2,Miraflores,Amoblado: Sin amoblar,,,no
790.0,3,115,2,Santiago de Surco,,,,no
555.94,2,100,2,Lince,,,,no
1100.0,2,145,2,Santiago de Surco,,,,no
555.94,2,,,San Miguel,,,,no
1100.0,3,120,4,Magdalena del Mar,,,,no
550.0,1,50,1,San Isidro,,,,no
875.61,3,,,Miraflores,,,,no
1000.0,3,140,2,San Isidro,,,,no
1450.0,2,120,2,Miraflores,,,,no
600.0,3,140,3,Punta Hermosa,Amoblado: Amoblado,,,no
2500.0,3,250,3,Barranco,,,,no
450.0,1,60,1,Miraflores,,,,no
3300.0,2,269,2,Miraflores,,,,no
2000.0,2,218,2,Chorrillos,,,,no
542.04,2,80,2,Magdalena del Mar,Amoblado: Sin amoblar,,,no
600.0,4,120,,La Molina,,,,no
850.0,2,65,2,Miraflores,,,,no
1500.0,3,165,2,Miraflores,,,,no
3000.0,3,,3,Miraflores,,,,no
1250.0,3,107,3,Lince,,,,no
1900.0,3,253,3,Santiago de Surco,,,,no
555.94,2,90,2,La Molina,,,,no
900.0,3,120,3,Miraflores,Amoblado: Sin amoblar,,2,no
555.94,2,70,1,Jesus Maria,,,,no
750.0,3,103,2,Jesus Maria,,,,no
1000.0,3,120,2,Miraflores,,,,no
555.94,2,75,1,La Molina,,,,no
1500.0,3,150,2,San Isidro,,,,no
2400.0,3,208,4,Miraflores,,,,no
1200.0,3,120,2,San Isidro,,,,no
1200.0,,150,3,Surquillo,,,,no
653.23,2,87,2,Santiago de Surco,,,,no
833.91,3,,3,Santiago de Surco,,,,no
7000.0,5,487,4,Barranco,,,,no
780.0,1,86,2,Miraflores,Amoblado: Amoblado,,1,no
890.0,4,200,4,La Molina,,,,no
2600.0,3,240,2,San Isidro,,,,no
385.0,3,55,2,San Miguel,,,,no
3300.0,3,200,2,Miraflores,,,,no
1680.0,3,180,2,San Isidro,,,,no
560.0,1,40,,Miraflores,,,,no
764.42,3,98,2,Jesus Maria,,,,no
1700.0,3,150,4,Miraflores,,,,no
1000.0,2,120,1,Miraflores,,,,no
305.77,3,74,2,Ate,,,,no
486.45,3,73,2,Pueblo Libre,,,,no
639.33,2,70,2,Lince,,,,no
2100.0,3,194,2,San Isidro,,,,no
2100.0,3,152,3,Miraflores,,,,no
2200.0,3,210,2,San Isidro,,,,no
222.38,1,25,1,Santiago de Surco,Amoblado: Sin amoblar,,,no
1650.0,3,245,2,Miraflores,,,,no
700.0,2,85,1,Miraflores,Amoblado: Sin amoblar,,,no
1500.0,3,133,,San Isidro,,,,no
1100.0,2,80,2,Miraflores,Amoblado: Amoblado,,,no
2000.0,3,250,3,Santiago de Surco,,,,no
1000.0,3,130,4,Santiago de Surco,,,,no
5000.0,5,531,7,Santiago de Surco,,,,no
770.0,2,60,1,Miraflores,,,,no
1000.0,2,128,2,San Isidro,,,,no
900.0,,120,3,Miraflores,,,,no
277.97,1,38,1,Lince,Amoblado: Amoblado,,,no
1800.0,3,177,3,San Isidro,,,,no
850.0,3,100,3,Miraflores,,,,no
980.0,2,85,2,Miraflores,,,,no
1400.0,3,140,2,San Isidro,,,,no
750.0,2,85,2,Miraflores,,,,no
1142.46,1,70,1,Miraflores,Amoblado: Sin amoblar,,,no
1200.0,3,196,3,San Isidro,Amoblado: Sin amoblar,600,1,no
2500.0,4,252,3,Barranco,,,,no
900.0,4,126,4,Pueblo Libre,Amoblado: Sin amoblar,200,,no
2000.0,3,215,4,Santiago de Surco,,,,no
389.16,2,60,2,Pueblo Libre,Amoblado: Sin amoblar,,,no
583.74,2,100,2,Santiago de Surco,,,,no
900.0,2,100,2,Miraflores,,,,no
5000.0,4,460,4,San Isidro,,,,no
458.65,2,,1,San Martin de Porres,,,,no
850.0,2,108,2,San Borja,,,,no
514.24,3,,2,San Miguel,,,,no
2000.0,3,190,2,Miraflores,,,,no
180.68,1,20,,San Luis,,,,no
2600.0,3,217,2,Miraflores,,,,no
1800.0,3,175,,San Isidro,,,,no
750.0,2,90,2,Miraflores,,,,no
1800.0,2,107,2,San Isidro,,,,no
236.27,2,80,1,San Juan de Lurigancho,,,,no
305.77,1,,1,Santiago de Surco,,,,no
333.56,2,85,1,Cercado de Lima,,,,no
2200.0,3,177,2.5,San Isidro,Amoblado: Amoblado,600,,no
1200.0,2,100,2,Miraflores,,,,no
500.35,1,60,1,San Borja,Amoblado: Amoblado,,,no
950.0,2,85,3,Miraflores,Amoblado: Sin amoblar,,,no
760.0,3,92,3,Santiago de Surco,Amoblado: Sin amoblar,272,,no
2500.0,3,350,3,Santiago de Surco,,,,no
2400.0,3,204,3.5,Miraflores,Amoblado: Sin amoblar,,,no
444.75,2,74,2,Chorrillos,,,,no
1150.0,2,120,3,Miraflores,Amoblado: Sin amoblar,800,1,no
2100.0,3,218,2,Miraflores,,,,no
900.0,1,90,,Miraflores,,,,no
444.75,1,53,,San Isidro,,,,no
500.35,1,,1,Barranco,,,,no
2100.0,3,190,2,Miraflores,,,,no
2980.0,4,720,5,Chorrillos,,,,no
528.14,2,,3,Santiago de Surco,,,,no
654.0,1,37,1,Barranco,,,,no
1400.0,3,160,2,San Isidro,Amoblado: Amoblado,,,no
514.24,2,70,1,San Borja,,,,no
720.0,1,64,1,Miraflores,Amoblado: Amoblado,180,,no
472.55,3,68,2,San Miguel,,,,no
639.33,2,75,2,Pueblo Libre,Amoblado: Amoblado,,,no
1300.0,2,110,2,Miraflores,,,,no
0.0,3,2,3,Miraflores,,,,no
850.0,1,80,1,Miraflores,Amoblado: Amoblado,,,no
2600.0,3,183,3,Miraflores,,,,no
277.97,3,157,3,San Borja,,,,no
1100.0,3,120,2,Miraflores,,,,no
441.97,1,60,1,Miraflores,,,,no
1400.0,2,143,3,Miraflores,Amoblado: Amoblado,580,,no
2000.0,3,150,2,San Isidro,,,,no
444.75,,40,,Lince,,,,no
444.75,,40,,Lince,,,,no
1100.0,4,,3,Santiago de Surco,,,,no
639.33,3,,2,Jesus Maria,,,,no
1500.0,3,209,2,Santiago de Surco,,,,no
1000.0,3,110,2,Miraflores,,,,no
138.99,2,20,1,San Juan de Miraflores,,,,no
1200.0,3,96,2,Miraflores,,,,no
472.55,4,,4,Los Olivos,,,,no
2400.0,3,172,3,Miraflores,,,,no
500.0,1,,1,Miraflores,,,,no
1000.0,3,111,4,San Isidro,,,,no
44475.2,2,55,1,Magdalena del Mar,,,,no
850.0,3,,3,Miraflores,,,,no
2000.0,3,190,2,Miraflores,,,,no
694.93,3,105,3,Jesus Maria,,,,no
1300.0,3,160,3,Miraflores,,,,no
1350.0,3,145,4,Santiago de Surco,Amoblado: Semi-amoblado,,,si
788.0,2,90,3,Santiago de Surco,,,,no
900.0,3,125,2,Miraflores,Amoblado: Sin amoblar,,,no
900.0,3,97,3,San Isidro,Amoblado: Sin amoblar,,,no
2300.0,3,286,2,Santiago de Surco,,,,no
555.94,3,90,2,La Molina,,,,no
1300.0,3,134,3,Miraflores,,,,no
600.0,1,55,1,Miraflores,,184,1,si
590.0,,47,,Surquillo,,,,no
528.14,1,,1,Miraflores,,,,no
850.0,2,,2,Miraflores,,,,no
358.58,1,40,1,San Borja,Amoblado: Amoblado,80,1,si
850.0,3,110,3,Lince,,,,no
990.0,3,108,2,Miraflores,,,,no
650.0,3,158,,Breña,,,,no
2900.0,3,200,3,Miraflores,,,,no
250.17,1,,1,Miraflores,,,,no
3500.0,3,461,3.5,San Isidro,Amoblado: Amoblado,,,no
3100.0,3,255,3,San Isidro,,,,no
800.0,2,72,2,Miraflores,,,,no
2700.0,3,263,3.5,Santiago de Surco,Amoblado: Amoblado,,,no
900.0,3,100,3,Miraflores,,,,no
650.0,3,99,3,La Molina,Amoblado: Sin amoblar,,1,no
4500.0,4,400,6,Santiago de Surco,Amoblado: Sin amoblar,,,no
500.35,3,130,2,San Miguel,Amoblado: Sin amoblar,,1,no
1000.0,3,70,2,Lince,Amoblado: Amoblado,230,,si
550.0,2,150,1,La Molina,Amoblado: Sin amoblar,,,no
1200.0,3,100,2,Miraflores,Amoblado: Amoblado,,,no
639.33,2,87,2,Lince,,,,no
1200.0,3,110,3,Miraflores,,,,no
500.35,1,53,1,San Miguel,,,,no
800.0,3,120,2,Santiago de Surco,,,,no
1300.0,3,140,2,Miraflores,,,,no
1400.0,3,188,2,Magdalena del Mar,,,,no
950.0,3,95,2,San Isidro,,,,no
583.74,3,75,2,San Borja,Amoblado: Sin amoblar,,,no
600.0,2,85,3,La Molina,,,,no
83.39,1,12,1,San Juan de Miraflores,,,,no
4500.0,4,320,4,Barranco,,,,no
900.0,3,97,2,San Borja,,,,no
1600.0,3,147,3,Miraflores,Amoblado: Sin amoblar,,,no
1500.0,3,120,3,San Isidro,,,,no
305.77,2,50,1,Ate,,,,no
700.0,3,110,2,Santiago de Surco,Amoblado: Sin amoblar,300,1,no
2500.0,2,230,2,Cercado de Lima,,,,no
800.0,3,116,1.5,Miraflores,Amoblado: Sin amoblar,240,,no
1500.0,3,158,2.5,Miraflores,Amoblado: Sin amoblar,,,no
1050.0,1,90,1,Miraflores,,,,no
1500.0,3,140,3,Miraflores,Amoblado: Amoblado,,,no
1250.0,3,135,2,Miraflores,,,,no
1800.0,3,170,2,San Isidro,,,,no
194.58,1,,1,Miraflores,,,,no
1200.0,2,135,2,Miraflores,,,,no
650.0,1,,1,Miraflores,,,,no
430.85,2,,2,Ate,,,,no
3500.0,4,414,4,Santiago de Surco,,,,no
3500.0,4,411,4,Santiago de Surco,,,,no
650.0,2,58,2,Surquillo,,,,no
528.14,2,75,2,Santiago de Surco,Amoblado: Amoblado,,,si
1200.0,3,157,3,Miraflores,,,,no
2000.0,3,260,3,San Isidro,,,,no
277.97,1,30,1,San Borja,,,,no
2200.0,3,200,3,Miraflores,,,,no
600.0,1,50,1,Miraflores,Amoblado: Amoblado,,,no
2500.0,3,300,2,Miraflores,,,,no
1000.0,3,96,2,,Amoblado: Sin amoblar,,,si
2400.0,4,401,3,San Isidro,,,,no
444.75,1,45,1,San Borja,,,,no
1000.0,3,132,2,Miraflores,,,,no
1900.0,3,292,3,Miraflores,,,,no
2900.0,3,220,3,Miraflores,,,,no
1500.0,3,150,3,San Isidro,Amoblado: Amoblado,,,no
3000.0,3,290,3,San Isidro,,,,no
4000.0,4,330,3,Barranco,,,,no
555.94,2,96,2,La Molina,,,,no
1000.0,,120,,San Borja,,,,no
667.13,3,100,,Miraflores,,,,no
770.0,3,132,3,Cercado de Lima,,,,no
694.93,2,95,2,Surquillo,Amoblado: Amoblado,,,si
2000.0,2,160,2.5,Santiago de Surco,Amoblado: Amoblado,503,,no
2900.0,3,270,2,San Isidro,,,,no
583.74,3,94,3,Pueblo Libre,Amoblado: Semi-amoblado,150,1,no
889.5,3,82,2,San Miguel,,,,no
850.0,3,91,2,San Isidro,,,,no
4500.0,4,429,5,San Isidro,,,,no
528.14,3,,3,San Borja,,,,no
2000.0,3,160,3,Miraflores,,,,no
1000.0,1,98,1,Miraflores,,,,no
650.0,1,40,1,Miraflores,,,,no
980.0,3,150,2,San Isidro,,,,no
3000.0,3,330,4,Miraflores,,,,no
444.75,3,,1,Santiago de Surco,,,,no
900.0,2,69,1,Miraflores,,,,no
500.0,1,46,1,San Isidro,,,,no
400.0,1,60,1,Miraflores,,,,no
750.0,2,80,2,Miraflores,Amoblado: Sin amoblar,,,no
416.96,1,50,1,La Molina,Amoblado: Amoblado,,,si
1130.0,3,122,2,Miraflores,Amoblado: Sin amoblar,,,no
1050.0,3,110,4,Magdalena del Mar,,,,no
389.16,2,74,2,San Miguel,Amoblado: Sin amoblar,,,no
597.64,3,100,2,Lince,,,,no
2200.0,3,170,2,San Isidro,,,,no
1150.0,3,130,2,San Isidro,,,,no
277.97,3,64,2,,Amoblado: Sin amoblar,,,no
208.48,2,45,,San Juan de Lurigancho,,,,no
1200.0,2,140,2,San Isidro,,,,no
3350.0,3,250,3,San Isidro,,,,no
850.0,2,110,3,Santiago de Surco,,,,no
100.0,3,80,,Miraflores,Amoblado: Amoblado,,,no
2200.0,3,167,2,San Isidro,,,,no
800.0,2,,2,Miraflores,,,,no
1200.0,3,120,2,Miraflores,,,,no
1200.0,3,155,3,San Isidro,,,,no
900.0,3,95,2,Santiago de Surco,Amoblado: Semi-amoblado,,,no
1450.0,3,130,2,Miraflores,,,,no
1200.0,3,145,2,Miraflores,,,,no
1050.0,3,120,2,Miraflores,,,,no
600.0,3,98,2,,Amoblado: Sin amoblar,,,si
361.36,,60,,San Luis,,,,no
850.0,2,80,2,San Isidro,,,,no
2500.0,4,275,3,San Isidro,,,,no
2300.0,3,250,3,San Isidro,,,,no
1600.0,2,142,2,Miraflores,,,,no
166.78,1,70,1,San Juan de Lurigancho,,,,no
389.16,2,65,1,Cercado de Lima,Amoblado: Semi-amoblado,,,no
555.94,3,65,2,Breña,,,,no
1050.0,,120,2,Miraflores,,,,no
50.0,1,55,1,Miraflores,Amoblado: Amoblado,,,no
2500.0,3,331,3,Santiago de Surco,,,,no
2400.0,3,240,3,San Isidro,,,,no
3300.0,4,270,3,San Isidro,,,,no
1500.0,3,150,2.5,San Isidro,Amoblado: Amoblado,450,,no
2800.0,2,269,3,Miraflores,,,,no
900.0,3,95,2,Santiago de Surco,Amoblado: Semi-amoblado,,,no
2500.0,4,275,3,San Isidro,,,,no
1300.0,2,85,3,Miraflores,Amoblado: Amoblado,,,no
1000.0,3,111,4,San Isidro,,,,no
2400.0,3,350,3,Miraflores,,,,no
416.96,3,92,2,Chorrillos,,,,no
653.23,3,74,2,Surquillo,,,,no
1300.0,3,,3,San Isidro,,,,no
700.0,2,,2,Miraflores,,,,no
900.0,3,,2,San Isidro,,,,no
2000.0,3,240,3.5,San Isidro,Amoblado: Sin amoblar,880,,no
1250.87,2,130,3,Miraflores,Amoblado: Sin amoblar,,,no
1100.0,3,,3,Miraflores,,,,no
2000.0,3,230,4,San Isidro,,,,no
528.14,2,,2,San Borja,,,,no
850.0,5,,2,San Miguel,,,,no
1260.0,3,255,3,Santiago de Surco,,,,no
611.53,,95,,Santiago de Surco,,,,no
1100.0,2,90,2,San Borja,,,,no
1100.0,3,112,3,San Borja,Amoblado: Sin amoblar,,,si
1200.0,2,120,2,Miraflores,,,,no
667.13,2,91,3,Jesus Maria,,,,no
277.97,2,70,,Chorrillos,,,,no
1100.0,3,126,4,San Isidro,,,,no
694.93,,100,,Santiago de Surco,,,,no
2200.0,3,243,5,Miraflores,,,,no
600.0,1,50,1,Barranco,Amoblado: Semi-amoblado,300,,no
1800.0,3,215,3,Miraflores,,,,no
1200.0,2,110,2,San Isidro,,,,no
416.96,2,70,1,Lince,,,,no
1300.0,1,70,1.5,Miraflores,Amoblado: Amoblado,,,no
920.0,3,98,2,Miraflores,Amoblado: Amoblado,,,no
2250.0,3,240,3,Miraflores,,,,no
900.0,3,97,3,San Borja,Amoblado: Sin amoblar,,,no
550.0,3,75,2,Surquillo,,,,no
900.0,3,,3,San Isidro,,,,no
900.0,1,78,2,Cercado de Lima,,,,no
650.0,3,114,2,Santiago de Surco,Amoblado: Sin amoblar,200,,no
750.0,4,120,2,Miraflores,,,,no
2400.0,3,198,2,San Isidro,,,,no
800.0,2,70,2,Miraflores,Amoblado: Amoblado,185,,no
2300.0,3,185,3,San Isidro,,,,no
2750.0,2,264,4,San Isidro,,,,no
361.36,2,80,2,Cercado de Lima,Amoblado: Sin amoblar,,,no
3000.0,5,500,4,Miraflores,,,,no
639.33,2,95,3,San Isidro,Amoblado: Sin amoblar,295,1,no
555.94,4,82,3,San Miguel,,,,no
3000.0,3,320,3.5,San Isidro,Amoblado: Sin amoblar,1,,no
2300.0,3,,3,Santiago de Surco,,,,no
1800.0,3,190,2,San Isidro,,,,no
917.3,2,80,2,Cercado de Lima,,,,no
208.48,3,120,2,Carabayllo,,,,no
3400.0,3,260,3,Barranco,,,,no
700.0,2,95,1,Santiago de Surco,,,,no
1400.0,3,151,3,San Isidro,,,,no
694.93,3,110,2,San Miguel,,,,no
1650.0,3,240,4,Santiago de Surco,,,,no
2200.0,3,221,3,Miraflores,,,,no
650.0,1,70,,Miraflores,,,,no
1550.0,3,150,2.5,San Isidro,Amoblado: Sin amoblar,517,2,no
639.33,3,,2,Jesus Maria,,,,no
3500.0,3,330,3,Santiago de Surco,,,,no
555.94,3,150,2,Surquillo,,,,no
1100.0,1,75,1.5,Miraflores,Amoblado: Amoblado,,,no
5300.0,3,400,5,San Isidro,,,,no
900.0,2,85,3,Miraflores,,,,no
670.0,,56,,Miraflores,,,,no
1100.0,1,65,1,Miraflores,Amoblado: Amoblado,,,no
3000.0,4,400,3,Barranco,,,,no
694.93,3,105,2,La Molina,Amoblado: Semi-amoblado,,,si
950.0,3,95,3,San Borja,Amoblado: Sin amoblar,270,,no
1600.0,3,230,3,Santiago de Surco,,,,no
7000.0,4,820,4.5,Miraflores,Amoblado: Sin amoblar,,,no
1800.0,2,108,2,Miraflores,,,,no
1700.0,2,136,3,Cercado de Lima,,,,no
1000.0,2,90,2,Miraflores,,,,no
1100.0,2,90,2,Miraflores,,,,no
500.35,3,79,2,San Miguel,,,,no
750.52,3,145,3,La Molina,,200,,no
650.0,1,67,1,Miraflores,,,,no
1150.0,3,112,2,Miraflores,Amoblado: Amoblado,,1,no
500.0,2,,,Santiago de Surco,,,,no
600.42,2,,2,Miraflores,,,,no
264.07,3,100,1,El Agustino,Amoblado: Sin amoblar,,,si
1300.0,2,105,2,Miraflores,,,,no
2800.0,4,231,4,Miraflores,,,,no
2200.0,3,180,2.5,San Isidro,Amoblado: Sin amoblar,750,,no
208.48,1,20,1,La Molina,,,,no
611.53,4,90,3,Surquillo,,,,no
1200.0,4,103,4,Miraflores,,,,no
2200.0,3,137,2,Santiago de Surco,,,,no
2200.0,3,137,2,Santiago de Surco,,,,no
2200.0,3,137,2,Santiago de Surco,,,,no
1000.0,2,97,1,Miraflores,,,,no
1650.0,3,154,2,San Isidro,Amoblado: Sin amoblar,,,no
1900.0,4,325,4,San Borja,,,,no
1200.0,1,,2,Miraflores,,,,no
583.74,2,70,2,San Isidro,,,,no
3500.0,3,450,4,Santiago de Surco,,,,no
80.0,3,102,2,Miraflores,,,,no
2500.0,4,275,3,San Isidro,,,,no
667.13,3,120,3,San Borja,,,,no
555.94,1,78,2,Miraflores,Amoblado: Sin amoblar,350,1,no
1200.0,3,120,2,Miraflores,,,,no
555.94,3,74,2,San Borja,,,,no
1150.0,2,118,2,San Isidro,,,,no
1300.0,4,300,3,San Borja,,,,no
1300.0,6,240,3,,Amoblado: Sin amoblar,,,no
1000.0,1,55,1.5,Barranco,Amoblado: Amoblado,,,no
1350.0,3,150,2,San Isidro,,,,no
3300.0,4,213,3.5,San Isidro,Amoblado: Amoblado,,,no
222.38,,20,,Santiago de Surco,,,,no
152.88,1,20,1,La Molina,,,,no
1100.0,2,135,2,La Molina,,,,no
1100.0,,90,,Miraflores,,,,no
528.14,3,70,2,Santiago de Surco,,,,no
528.14,2,75,2,Santiago de Surco,,,,no
900.0,5,,5,Surquillo,,,,no
650.0,1,58,1,Miraflores,Amoblado: Sin amoblar,180,,no
416.96,1,40,1,Santiago de Surco,,,,no
972.9,3,135,3,San Borja,Amoblado: Sin amoblar,,,no
700.0,3,80,3,San Miguel,,,,no
1800.0,4,300,4,Santiago de Surco,Amoblado: Sin amoblar,,,no
2800.0,3,217,3,San Isidro,,,,no
152.88,1,20,1,La Molina,,,,no
2600.0,3,315,2,San Isidro,,,,no
180.68,,20,,San Luis,,,,no
1300.0,3,156,3,Miraflores,,,,no
1390.0,4,150,4,San Isidro,,,,no
1350.0,2,140,4,Miraflores,Amoblado: Sin amoblar,150,,no
400.0,1,,1,San Borja,,,,no
5000.0,4,343,4,Miraflores,,,,no
2500.0,3,337,3,Miraflores,,,,no
1000.0,2,100,3,Miraflores,,,,no
1000.0,1,60,1,Cercado de Lima,,,,no
472.55,1,34,1,Pueblo Libre,Amoblado: Amoblado,150,,no
2600.0,3,240,3,San Isidro,,,,no
450.0,1,70,1,Miraflores,,,,no
900.0,3,95,3,Miraflores,Amoblado: Amoblado,150,1,no
2500.0,3,230,3,Miraflores,,,,no
2500.0,3,230,3,Miraflores,,,,no
1200.0,3,100,2,Barranco,,,,no
1000.0,3,124,2.5,Santiago de Surco,,,,no
389.16,1,40,1,Santiago de Surco,,,,no
500.0,2,70,1,Santiago de Surco,Amoblado: Sin amoblar,,,no
500.0,2,70,1,Santiago de Surco,Amoblado: Sin amoblar,,,no
583.74,2,110,2,San Juan de Miraflores,Amoblado: Amoblado,,,no
1500.0,2,96,2,Barranco,,,,no
800.0,2,120,3,Miraflores,,,,no
1600.0,2,126,3,Miraflores,,,,no
1500.0,3,200,2,San Isidro,,,,no
7500.0,5,802,5,San Isidro,,,,no
2500.0,4,275,3,San Isidro,,,,no
1000.0,3,115,4,Magdalena del Mar,,,,no
3300.0,3,372,3,San Isidro,,,,no
3500.0,3,256,3.5,San Isidro,Amoblado: Sin amoblar,,,no
1300.0,3,150,3,San Borja,,,,no
600.0,1,45,1,Barranco,Amoblado: Amoblado,200,,no
1200.0,,200,2,La Victoria,,,,no
3200.0,4,450,4,San Isidro,,,,no
4500.0,3,463,3,San Isidro,,,,no
600.0,,110,2,La Victoria,,,,no
555.94,,,2,Lince,,,,no
750.0,1,45,1,Miraflores,,,,no
305.77,3,60,2,San Martin de Porres,,,,no
550.0,2,40,,Surquillo,,,,no
500.35,3,,2,La Molina,,,,no
600.0,2,70,2,San Isidro,,,,no
236.27,,,1,Los Olivos,,,,no
1300.0,3,206,2,Miraflores,,,,no
361.36,2,802,2,Ate,Amoblado: Sin amoblar,,,no
2200.0,3,225,2,San Isidro,,,,no
430.85,3,125,2,Chorrillos,,,,no
780.0,1,64,2,Miraflores,,,,no
1250.0,3,170,2,Cercado de Lima,,,,no
1000.0,3,111,4,San Isidro,,,,no
472.55,2,70,2,San Miguel,,,,no
2200.0,3,220,3,San Borja,,,,no
1450.0,3,264,5,San Isidro,Amoblado: Semi-amoblado,,,no
800.0,3,,2,Miraflores,,,,no
1500.0,1,102,2,Santiago de Surco,,,,no
1300.0,2,85,2,San Isidro,,,,no
70.0,2,80,2,Miraflores,,,,no
1300.0,3,135,3,Santiago de Surco,,,,no
750.0,3,100,3,Miraflores,,180,,no
750.0,3,99,2,Magdalena del Mar,Amoblado: Sin amoblar,150,,no
3000.0,2,269,3,Miraflores,,,,no
1100.0,2,,2,Miraflores,,,,no
700.0,2,75,2,Barranco,Amoblado: Amoblado,350,1,no
333.56,3,120,2,San Juan de Miraflores,,,,no
3000.0,3,225,3,Miraflores,,,,no
250.17,3,90,2,Ate,Amoblado: Sin amoblar,,,no
806.11,3,108,2,Surquillo,Amoblado: Sin amoblar,,,no
583.74,2,80,1,Santiago de Surco,Amoblado: Sin amoblar,200,,no
1200.0,3,,2.5,Miraflores,Amoblado: Amoblado,260,,no
750.0,3,92,2,,Amoblado: Sin amoblar,300,1,no
850.0,1,55,1,Barranco,,,,no
1500.0,3,150,3,San Isidro,Amoblado: Sin amoblar,,,no
972.9,3,95,2,Miraflores,,,,no
800.0,3,90,2,Jesus Maria,Amoblado: Amoblado,,,si
2200.0,3,220,3,San Isidro,,,,no
1500.0,3,125,2,Miraflores,Amoblado: Amoblado,,,no
444.75,3,686,1,La Molina,Amoblado: Sin amoblar,,,no
1200.0,2,90,2,Miraflores,,,,no
694.93,4,100,3,Santiago de Surco,,,,no
1800.0,3,120,3,Miraflores,,,,no
2900.0,3,216,3,San Isidro,,,,no
611.53,3,102,2,San Borja,Amoblado: Sin amoblar,450,,no
2500.0,3,240,5,San Isidro,Amoblado: Semi-amoblado,800,,no
28.35,2,110,2,Santa Maria del Mar,,,,no
500.0,,80,,San Isidro,,,,no
3000.0,4,240,3,San Isidro,,,,no
2400.0,3,200,3,Miraflores,,,,no
750.0,3,95,2,Magdalena del Mar,Amoblado: Sin amoblar,150,,no
1200.0,3,145,3,La Molina,,,,no
800.0,3,98,2,La Molina,,,,no
750.0,3,98,2,Magdalena del Mar,Amoblado: Sin amoblar,180,,no
600.0,3,100,1,San Miguel,Amoblado: Sin amoblar,100,,no
208.48,1,20,1,La Molina,,,,no
1100.0,2,100,3,Miraflores,,,,no
1600.0,2,,2,Miraflores,,,,no
800.0,3,123,2,Santiago de Surco,Amoblado: Sin amoblar,450,,no
305.77,1,60,1,La Molina,Amoblado: Semi-amoblado,1,,no
1500.0,3,,2,San Borja,,,,no
277.97,3,78,1,,Amoblado: Sin amoblar,,,no
138.99,1,45,1,Comas,,,,no
700.0,3,80,2,Surquillo,Amoblado: Semi-amoblado,70,,no
800.0,3,112,2,Miraflores,,,,no
1200.0,3,145,3,Santiago de Surco,,,,no
10000.0,4,625,4,Barranco,,,,no
125.09,1,20,1,Cercado de Lima,,,,no
4000.0,4,297,5,Miraflores,,,,no
528.14,3,110,2,Santiago de Surco,,190,,no
1200.0,3,250,2,San Borja,Amoblado: Semi-amoblado,190,,no
500.35,2,72,2,Barranco,,,,no
600.0,1,,1,Barranco,,,,no
1700.0,2,85,3,San Isidro,,,,no
4200.0,4,,4,Lurin,,,,no
1100.0,3,117,2,Miraflores,Amoblado: Sin amoblar,374,,no
3300.0,3,260,3,San Isidro,,,,no
850.0,4,90,3,Miraflores,,,,no
800.0,3,90,1,Miraflores,,,,no
500.35,3,70,2,Breña,,,,no
850.0,3,120,2,Lince,,,,no
1800.0,3,142,2,Miraflores,,,,no
1200.0,2,110,3,Miraflores,Amoblado: Amoblado,430,1,no
800.0,4,,4,Lurin,,,,no
400.0,1,,1,San Borja,,,,no
1000.0,2,,2,San Isidro,,,,no
389.16,,68,,Chorrillos,,,,no
416.96,2,,2,Los Olivos,,,,no
2200.0,3,185,2,Miraflores,,,,no
138.99,1,71,1,Chosica,Amoblado: Sin amoblar,,,no
2800.0,4,154,5,Santa Maria del Mar,Amoblado: Semi-amoblado,180,,no
1700.0,3,150,3,Miraflores,,,,no
900.0,3,124,3,Santiago de Surco,,,,no
1200.0,3,150,4,Santiago de Surco,,,,no
1000.0,,,,Miraflores,,,,no
800.0,1,70,1,Barranco,,,,no
355.8,3,125,1,Chorrillos,Amoblado: Semi-amoblado,,,no
850.0,2,150,3,La Molina,,,,no
900.0,3,132,4,Miraflores,,,,no
2500.0,3,200,3,San Isidro,,,,no
1250.0,3,110,3,Santiago de Surco,,,,no
2000.0,3,215,4,Santiago de Surco,,,,no
900.0,2,,,San Isidro,,,,no
389.16,2,73,1,,Amoblado: Sin amoblar,60,,si
1300.0,3,126,3,San Isidro,,,,no
555.94,3,90,2,San Borja,,,,no
500.35,1,40,1,San Isidro,Amoblado: Semi-amoblado,60,,no
889.5,4,120,3,San Borja,Amoblado: Sin amoblar,60,,no
550.0,2,80,2,Lince,,,,no
1400.0,3,150,2,Santiago de Surco,,,,no
