,Precio,NCuartos,Area,NBaños,Distrito,Amoblado,Cochera,Azotea,zona,con_cochera
1350,233.49,2.0,80.0,2.0,Los Olivos,0.0,0.0,1,2,0
1351,1700.0,3.0,130.0,3.0,Miraflores,2.0,0.0,0,7,0
1353,1000.0,2.0,135.0,2.0,San Isidro,0.0,2.0,0,7,1
1355,1200.0,3.0,200.0,4.0,San Borja,0.0,0.0,0,7,0
1356,1200.0,3.0,121.0,2.5,Miraflores,0.0,2.0,0,7,1
1357,555.94,3.0,78.0,2.0,Pueblo Libre,0.0,1.0,0,6,1
1358,750.52,3.0,105.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1359,640.0,1.0,45.0,1.0,San Borja,2.0,0.0,0,7,0
1360,850.0,4.0,110.0,3.0,Santiago de Surco,0.0,2.0,0,7,1
1361,950.0,2.0,100.0,2.0,San Borja,0.0,0.0,0,7,0
1362,1050.0,2.0,107.0,3.0,Lince,0.0,0.0,0,6,0
1364,1900.0,4.0,196.0,3.0,Chorrillos,2.0,2.0,0,8,1
1365,444.75,2.0,68.0,2.0,Chorrillos,0.0,0.0,0,8,0
1366,750.52,3.0,105.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1367,950.0,3.0,138.0,3.0,Santiago de Surco,2.0,2.0,0,7,1
1368,950.0,2.0,100.0,2.5,Miraflores,2.0,2.0,0,7,1
1369,1200.0,2.0,102.0,2.0,Barranco,0.0,2.0,0,8,1
1370,667.13,3.0,75.0,2.0,Pueblo Libre,0.0,0.0,0,6,0
1375,1450.0,3.0,184.0,2.0,San Borja,0.0,0.0,0,7,0
1376,667.13,3.0,115.0,3.0,Surquillo,0.0,0.0,0,8,0
1377,1900.0,3.0,180.0,4.0,San Isidro,2.0,1.0,0,7,1
1378,790.0,2.0,89.0,3.0,San Borja,0.0,0.0,0,7,0
1379,650.0,3.0,80.0,2.0,Jesus Maria,0.0,0.0,0,6,0
1381,1220.0,3.0,137.0,4.0,San Isidro,0.0,0.0,0,7,0
1382,1350.0,4.0,104.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
1383,1000.0,3.0,230.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1384,1250.0,2.0,158.0,3.0,San Isidro,0.0,2.0,0,7,1
1385,750.0,3.0,114.0,3.0,Santiago de Surco,0.0,2.0,0,7,1
1386,583.74,1.0,40.0,2.0,Pueblo Libre,2.0,0.0,0,6,0
1387,1200.0,2.0,104.0,2.0,San Isidro,2.0,1.0,0,7,1
1388,460.0,1.0,57.0,1.0,Barranco,2.0,1.0,0,8,1
1390,500.35,3.0,72.0,2.0,Chorrillos,0.0,0.0,0,8,0
1391,1300.0,2.0,143.0,2.5,Miraflores,0.0,2.0,0,7,1
1392,555.94,3.0,85.0,2.0,San Miguel,0.0,0.0,0,6,0
1393,800.0,2.0,67.0,2.0,Surquillo,2.0,0.0,0,8,0
1394,2200.0,3.0,265.0,2.0,Barranco,0.0,2.0,0,8,1
1395,2200.0,2.0,230.0,3.0,Miraflores,2.0,0.0,0,7,0
1396,1800.0,3.0,230.0,3.0,Miraflores,0.0,0.0,0,7,0
1397,664.35,2.0,70.0,2.0,Surquillo,2.0,0.0,0,8,0
1398,600.0,1.0,55.0,1.0,Lince,1.0,1.0,1,6,1
1399,750.0,2.0,80.0,3.0,Miraflores,0.0,0.0,0,7,0
1400,514.24,1.0,60.0,1.0,Santiago de Surco,2.0,1.0,0,7,1
1401,555.94,3.0,83.0,2.0,Pueblo Libre,0.0,0.0,0,6,0
1403,319.67,3.0,82.0,2.0,Chaclacayo,0.0,1.0,0,5,1
1404,611.53,3.0,80.0,2.0,Santiago de Surco,2.0,0.0,0,7,0
1405,500.35,2.0,140.0,2.0,La Molina,0.0,0.0,0,7,0
1406,833.91,3.0,89.0,3.0,San Isidro,0.0,0.0,0,7,0
1407,1250.0,2.0,85.0,2.0,Santiago de Surco,0.0,3.0,0,7,1
1408,500.35,1.0,60.0,2.0,Miraflores,0.0,0.0,0,7,0
1409,900.0,3.0,134.0,4.0,San Borja,0.0,0.0,0,7,0
1410,1400.0,2.0,102.0,2.0,Magdalena del Mar,2.0,1.0,0,6,1
1411,650.0,1.0,48.0,1.0,Magdalena del Mar,0.0,0.0,0,6,0
1413,950.0,1.0,50.0,1.0,Miraflores,2.0,1.0,0,7,1
1414,1200.0,3.0,110.0,3.0,Miraflores,2.0,0.0,0,7,0
1415,650.0,2.0,64.0,2.0,San Miguel,1.0,0.0,1,6,0
1416,1300.0,4.0,250.0,5.0,Santiago de Surco,0.0,0.0,0,7,0
1417,555.94,2.0,76.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
1418,1000.0,3.0,140.0,4.0,San Borja,0.0,0.0,0,7,0
1419,1500.0,3.0,1.0,2.0,Barranco,2.0,0.0,0,8,0
1420,694.93,3.0,105.0,2.0,San Borja,0.0,0.0,0,7,0
1421,280.19,2.0,62.0,1.0,Lince,2.0,1.0,0,6,1
1422,639.33,3.0,135.0,2.0,Santiago de Surco,0.0,1.0,0,7,1
1423,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1424,600.0,2.0,90.0,2.0,Santiago de Surco,0.0,1.0,0,7,1
1425,778.32,2.0,89.0,2.0,Lince,0.0,0.0,0,6,0
1426,1100.0,4.0,135.0,3.0,Miraflores,0.0,0.0,0,7,0
1427,500.35,1.0,45.0,1.0,La Victoria,0.0,0.0,0,4,0
1428,820.0,3.0,111.0,4.0,San Borja,0.0,0.0,0,7,0
1429,945.1,3.0,100.0,3.0,San Isidro,2.0,0.0,0,7,0
1430,1150.0,3.0,206.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1431,611.53,2.0,65.0,1.0,San Borja,0.0,1.0,0,7,1
1432,416.96,3.0,73.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
1433,990.0,2.0,118.0,2.5,Miraflores,2.0,1.0,0,7,1
1434,800.0,3.0,95.0,2.0,San Miguel,2.0,0.0,0,6,0
1435,2000.0,4.0,360.0,5.0,San Isidro,0.0,0.0,0,7,0
1436,1300.0,3.0,140.0,4.0,Miraflores,2.0,0.0,0,7,0
1437,750.0,1.0,50.0,1.0,San Isidro,2.0,0.0,0,7,0
1440,900.0,2.0,81.0,2.0,Santiago de Surco,0.0,0.0,1,7,0
1441,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1442,1800.0,3.0,272.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1443,1150.0,3.0,186.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1444,694.93,3.0,85.0,3.0,Jesus Maria,0.0,1.0,1,6,1
1445,667.13,2.0,80.0,1.0,San Borja,0.0,0.0,0,7,0
1446,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1447,1800.0,4.0,190.0,4.0,Miraflores,2.0,0.0,0,7,0
1448,540.0,2.0,58.0,1.0,Magdalena del Mar,0.0,0.0,0,6,0
1449,778.32,3.0,103.0,3.0,Santiago de Surco,0.0,2.0,0,7,1
1450,555.94,3.0,78.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
1451,600.0,2.0,806.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
1452,416.96,3.0,64.0,2.0,Chorrillos,0.0,0.0,0,8,0
1453,1100.0,4.0,280.0,3.0,San Borja,0.0,0.0,1,7,0
1454,1400.0,2.0,125.0,2.0,Miraflores,2.0,2.0,0,7,1
1455,1600.0,3.0,280.0,3.0,Miraflores,2.0,2.0,0,7,1
1457,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1458,555.94,2.0,64.0,2.0,La Victoria,0.0,0.0,0,4,0
1459,950.0,2.0,150.0,3.0,Santiago de Surco,2.0,0.0,0,7,0
1460,900.0,4.0,106.0,4.0,Magdalena del Mar,0.0,0.0,0,6,0
1461,1000.0,3.0,128.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1462,1250.0,3.0,127.0,3.0,San Isidro,2.0,0.0,0,7,0
1463,90.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1464,750.0,3.0,94.0,1.0,Miraflores,0.0,0.0,0,7,0
1465,750.0,1.0,52.0,1.0,San Miguel,0.0,0.0,0,6,0
1466,1100.0,3.0,127.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1467,850.0,3.0,94.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1468,1400.0,3.0,110.0,2.0,Miraflores,2.0,0.0,0,7,0
1469,90.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1470,1200.0,3.0,170.0,2.0,San Borja,0.0,0.0,1,7,0
1471,50.0,1.0,60.0,1.0,Miraflores,2.0,0.0,1,7,0
1472,1050.0,2.0,100.0,2.5,Miraflores,0.0,0.0,0,7,0
1474,750.0,2.0,80.0,1.0,Miraflores,2.0,0.0,0,7,0
1475,100.07,2.0,68.0,1.0,Villa Maria del Triunfo,0.0,0.0,0,9,0
1476,650.0,2.0,85.0,2.0,Miraflores,2.0,1.0,0,7,1
1477,1100.0,3.0,153.0,3.0,Barranco,0.0,0.0,0,8,0
1478,542.04,2.0,80.0,1.0,Surquillo,0.0,0.0,1,8,0
1480,222.38,2.0,80.0,1.0,Los Olivos,0.0,0.0,1,2,0
1481,500.35,3.0,100.0,2.0,San Luis,1.0,0.0,0,5,0
1482,1100.0,3.0,150.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1483,597.64,3.0,96.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1484,448.0,2.0,160.0,1.0,Los Olivos,0.0,0.0,0,2,0
1485,500.35,3.0,80.0,2.0,San Miguel,0.0,0.0,0,6,0
1486,639.33,2.0,68.0,1.0,Jesus Maria,0.0,0.0,0,6,0
1487,611.53,1.0,45.0,1.0,San Isidro,0.0,0.0,0,7,0
1488,1390.0,3.0,130.0,3.0,San Isidro,0.0,0.0,0,7,0
1490,800.0,2.0,82.0,2.0,Lince,0.0,0.0,0,6,0
1491,694.93,3.0,110.0,2.0,Santiago de Surco,1.0,0.0,0,7,0
1492,90.0,2.0,75.0,2.0,Miraflores,2.0,0.0,0,7,0
1493,2100.0,3.0,265.0,3.0,Miraflores,0.0,2.0,0,7,1
1494,611.53,2.0,140.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1495,120.0,3.0,85.0,2.0,Miraflores,2.0,0.0,0,7,0
1496,950.0,3.0,110.0,3.0,Barranco,0.0,0.0,0,8,0
1497,850.0,3.0,105.0,2.0,Miraflores,2.0,1.0,0,7,1
1498,555.94,2.0,70.0,2.0,Surquillo,0.0,0.0,0,8,0
1499,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1500,600.0,3.0,70.0,2.0,Santiago de Surco,0.0,0.0,1,7,0
1501,700.0,1.0,60.0,1.0,Barranco,2.0,0.0,0,8,0
1502,583.74,2.0,53.0,2.0,Jesus Maria,0.0,0.0,0,6,0
1503,1500.0,3.0,137.0,4.0,San Isidro,0.0,0.0,0,7,0
1504,806.11,2.0,62.0,2.0,San Isidro,0.0,0.0,0,7,0
1505,750.0,2.0,90.0,3.0,Miraflores,0.0,0.0,0,7,0
1507,1200.0,3.0,150.0,3.0,Santiago de Surco,0.0,2.0,0,7,1
1508,850.0,1.0,120.0,2.0,La Molina,2.0,0.0,0,7,0
1509,950.0,3.0,120.0,3.0,Miraflores,0.0,1.0,0,7,1
1511,694.93,3.0,80.0,2.0,San Miguel,0.0,0.0,0,6,0
1512,1550.0,3.0,150.0,2.5,San Isidro,0.0,2.0,0,7,1
1513,580.96,3.0,90.0,2.0,Surquillo,0.0,0.0,0,8,0
1514,636.55,3.0,90.0,2.0,Surquillo,0.0,0.0,0,8,0
1516,361.36,1.0,41.0,1.0,San Miguel,0.0,0.0,0,6,0
1517,790.0,2.0,96.0,2.0,La Molina,0.0,0.0,0,7,0
1519,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1520,1056.29,2.0,128.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1521,667.13,3.0,90.0,2.0,San Miguel,0.0,0.0,1,6,0
1522,1528.84,3.0,150.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1523,700.0,3.0,82.0,3.0,Magdalena del Mar,0.0,0.0,0,6,0
1524,1200.0,1.0,88.0,2.0,Barranco,2.0,0.0,0,8,0
1525,694.93,3.0,90.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1526,889.5,3.0,94.0,3.0,Jesus Maria,0.0,0.0,0,6,0
1527,950.0,2.0,132.0,2.0,Miraflores,0.0,0.0,0,7,0
1529,500.35,3.0,67.0,2.0,San Miguel,0.0,0.0,0,6,0
1530,1200.0,3.0,100.0,3.0,Miraflores,2.0,0.0,0,7,0
1531,1500.0,3.0,170.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
1532,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1533,1000.0,3.0,115.0,2.0,Miraflores,0.0,0.0,0,7,0
1534,416.96,2.0,60.0,2.0,San Juan de Lurigancho,0.0,0.0,0,3,0
1535,416.96,2.0,70.0,1.0,Santiago de Surco,2.0,0.0,0,7,0
1537,780.0,1.0,50.0,1.0,Barranco,2.0,1.0,0,8,1
1538,694.93,3.0,80.0,2.0,San Miguel,0.0,0.0,0,6,0
1540,528.14,2.0,85.0,1.0,San Borja,0.0,0.0,0,7,0
1541,880.0,1.0,74.0,2.0,Barranco,0.0,0.0,0,8,0
1542,750.0,3.0,82.0,2.0,Miraflores,0.0,0.0,0,7,0
1543,444.75,2.0,57.0,1.0,San Borja,0.0,1.0,1,7,1
1544,800.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
1546,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1547,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1548,120.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1549,600.0,1.0,50.0,1.0,Lince,0.0,0.0,0,6,0
1551,1000.0,1.0,88.0,1.0,San Isidro,0.0,0.0,0,7,0
1552,1200.0,2.0,140.0,3.0,San Isidro,0.0,0.0,0,7,0
1553,1350.0,2.0,121.0,2.0,Barranco,2.0,2.0,0,8,1
1555,833.91,3.0,110.0,3.0,Santiago de Surco,2.0,2.0,0,7,1
1556,700.0,1.0,64.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
1557,681.03,1.0,50.0,2.0,Lince,0.0,0.0,0,6,0
1558,1726.19,4.0,247.0,3.0,Miraflores,0.0,0.0,0,7,0
1559,750.0,2.0,110.0,2.0,Miraflores,0.0,0.0,0,7,0
1560,950.0,3.0,120.0,3.0,Miraflores,2.0,1.0,0,7,1
1561,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1563,625.43,3.0,145.0,3.0,La Molina,0.0,0.0,0,7,0
1564,950.0,3.0,101.0,2.0,Miraflores,0.0,1.0,0,7,1
1565,750.0,2.0,95.0,1.0,San Borja,0.0,0.0,1,7,0
1566,570.0,2.0,55.0,2.0,Magdalena del Mar,0.0,0.0,1,6,0
1567,500.35,2.0,65.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
1568,950.0,3.0,117.0,3.0,San Isidro,2.0,1.0,0,7,1
1569,1000.0,1.0,88.0,2.0,San Isidro,0.0,0.0,0,7,0
1570,472.55,3.0,90.0,2.0,Chorrillos,0.0,0.0,0,8,0
1571,1200.0,3.0,130.0,3.0,San Isidro,0.0,0.0,0,7,0
1572,583.74,4.0,85.0,3.0,San Miguel,0.0,0.0,0,6,0
1573,555.94,3.0,110.0,3.0,San Miguel,0.0,0.0,0,6,0
1574,2100.0,3.0,250.0,3.5,Santiago de Surco,0.0,0.0,0,7,0
1575,1050.0,2.0,104.0,2.0,Miraflores,0.0,0.0,0,7,0
1576,90.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1577,416.96,1.0,50.0,1.0,San Borja,0.0,0.0,0,7,0
1578,1600.0,2.0,125.0,3.0,Miraflores,2.0,2.0,0,7,1
1579,850.0,4.0,111.0,4.0,Miraflores,0.0,2.0,1,7,1
1580,1800.0,3.0,205.0,3.5,San Isidro,0.0,0.0,0,7,0
1581,416.96,2.0,70.0,1.0,Santiago de Surco,2.0,0.0,0,7,0
1583,850.0,2.0,86.0,3.0,San Isidro,2.0,1.0,0,7,1
1584,180.68,2.0,70.0,1.0,Comas,0.0,0.0,0,1,0
1585,778.32,3.0,80.0,3.0,Miraflores,0.0,0.0,0,7,0
1586,611.53,3.0,74.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1587,500.0,3.0,90.0,2.0,San Borja,0.0,0.0,0,7,0
1588,650.0,3.0,90.0,2.0,Miraflores,2.0,1.0,1,7,1
1589,555.94,1.0,42.0,1.0,Barranco,0.0,0.0,0,8,0
1590,850.0,2.0,95.0,2.0,Miraflores,0.0,0.0,0,7,0
1591,972.9,2.0,8.0,2.0,Barranco,2.0,0.0,0,8,0
1592,416.96,3.0,80.0,2.0,Chorrillos,0.0,1.0,0,8,1
1593,900.0,3.0,95.0,2.0,Jesus Maria,2.0,0.0,1,6,0
1594,555.94,3.0,170.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1595,277.97,3.0,130.0,3.0,Ate,0.0,0.0,1,5,0
1596,750.0,1.0,64.0,1.0,Barranco,2.0,0.0,0,8,0
1597,722.72,3.0,91.0,2.0,Jesus Maria,0.0,0.0,0,6,0
1598,75.0,1.0,60.0,1.0,Miraflores,2.0,0.0,0,7,0
1599,722.72,3.0,100.0,3.0,San Borja,0.0,2.0,0,7,1
1600,667.13,2.0,70.0,2.0,Barranco,1.0,0.0,0,8,0
1601,444.75,1.0,60.0,1.0,San Borja,2.0,0.0,1,7,0
1602,1000.0,1.0,87.0,2.0,Barranco,2.0,0.0,0,8,0
1603,1000.0,3.0,160.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1604,2109.79,2.0,127.0,2.0,Miraflores,0.0,0.0,0,7,0
1605,650.0,2.0,75.0,2.0,Santiago de Surco,0.0,1.0,0,7,1
1606,1300.0,2.0,90.0,2.0,Miraflores,2.0,0.0,0,7,0
1607,600.0,1.0,40.0,1.0,Miraflores,0.0,0.0,0,7,0
1609,1500.0,1.0,130.0,2.0,San Isidro,1.0,2.0,0,7,1
1610,694.93,2.0,154.0,2.0,La Molina,0.0,0.0,0,7,0
1611,1350.0,3.0,170.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1612,650.0,3.0,85.0,2.0,Miraflores,0.0,0.0,0,7,0
1613,890.0,2.0,110.0,2.0,Miraflores,0.0,1.0,0,7,1
1614,1800.0,3.0,187.0,3.0,San Isidro,0.0,0.0,0,7,0
1616,416.96,3.0,72.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1618,1150.0,2.0,120.0,2.0,San Borja,0.0,0.0,0,7,0
1619,800.0,3.0,86.0,2.0,Barranco,2.0,0.0,0,8,0
1620,880.0,2.0,95.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1621,700.0,4.0,160.0,3.0,La Molina,0.0,0.0,0,7,0
1622,849.0,3.0,89.0,2.0,Barranco,0.0,0.0,0,8,0
1623,900.0,2.0,92.0,3.0,Surquillo,0.0,0.0,0,8,0
1624,950.0,3.0,115.0,3.0,Miraflores,2.0,1.0,0,7,1
1626,1400.0,3.0,172.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1627,833.91,2.0,118.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1629,277.97,1.0,15.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
1630,1250.0,3.0,80.0,2.0,Miraflores,2.0,0.0,0,7,0
1631,600.0,2.0,70.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
1632,1100.0,4.0,156.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1633,1250.0,4.0,235.0,4.0,Miraflores,0.0,0.0,0,7,0
1634,70.0,2.0,70.0,2.0,Miraflores,2.0,0.0,0,7,0
1635,850.0,2.0,60.0,2.0,Miraflores,2.0,0.0,1,7,0
1638,416.96,3.0,120.0,2.0,San Miguel,0.0,0.0,1,6,0
1639,500.35,3.0,130.0,2.0,Ate,0.0,2.0,0,5,1
1640,472.55,2.0,50.0,1.0,Santiago de Surco,2.0,0.0,0,7,0
1641,60.0,1.0,55.0,1.0,Miraflores,2.0,0.0,0,7,0
1642,800.0,3.0,87.0,2.0,Surquillo,0.0,0.0,0,8,0
1643,1200.0,4.0,250.0,4.0,Santiago de Surco,1.0,0.0,0,7,0
1644,444.75,2.0,57.0,1.0,San Borja,0.0,0.0,1,7,0
1645,1100.0,2.0,85.0,2.0,Miraflores,2.0,0.0,1,7,0
1646,472.55,2.0,110.0,2.0,Chorrillos,0.0,0.0,0,8,0
1647,333.56,3.0,70.0,3.0,El Agustino,1.0,0.0,0,5,0
1648,750.0,3.0,95.0,2.0,Santiago de Surco,1.0,1.0,0,7,1
1649,639.33,2.0,61.0,2.0,Barranco,0.0,0.0,0,8,0
1652,843.0,2.0,55.0,2.0,Barranco,0.0,0.0,0,8,0
1653,900.0,3.0,102.0,2.0,Miraflores,0.0,0.0,0,7,0
1654,800.0,3.0,115.0,2.0,Miraflores,2.0,0.0,0,7,0
1655,1550.0,3.0,150.0,2.0,Miraflores,2.0,2.0,0,7,1
1656,555.94,3.0,84.0,3.0,San Miguel,1.0,0.0,0,6,0
1657,1200.0,3.0,140.0,3.0,San Borja,0.0,0.0,0,7,0
1658,80.0,2.0,80.0,2.0,Miraflores,2.0,0.0,0,7,0
1659,1150.0,2.0,80.0,2.0,San Isidro,2.0,0.0,0,7,0
1660,1600.0,4.0,191.0,3.0,San Borja,0.0,0.0,0,7,0
1661,1150.0,2.0,100.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1664,1050.0,2.0,98.0,4.0,Miraflores,0.0,0.0,0,7,0
1665,1700.0,2.0,210.0,2.0,San Isidro,2.0,0.0,0,7,0
1666,1200.0,2.0,104.0,2.0,San Isidro,2.0,2.0,0,7,1
1667,800.0,2.0,100.0,2.0,Miraflores,2.0,1.0,0,7,1
1668,1700.0,2.0,105.0,2.0,Miraflores,2.0,2.0,0,7,1
1670,1350.0,2.0,76.0,2.0,San Isidro,0.0,0.0,0,7,0
1671,1250.0,3.0,144.0,3.0,San Borja,0.0,0.0,0,7,0
1672,1500.0,3.0,206.0,2.0,Miraflores,0.0,0.0,0,7,0
1673,333.56,2.0,80.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
1674,416.96,2.0,90.0,2.0,La Molina,0.0,0.0,0,7,0
1675,1000.0,3.0,101.0,3.0,Miraflores,2.0,0.0,0,7,0
1676,277.97,1.0,30.0,1.0,Miraflores,0.0,0.0,0,7,0
1677,166.78,3.0,108.0,2.0,Carabayllo,0.0,0.0,0,1,0
1678,800.0,2.0,90.0,2.0,Miraflores,0.0,0.0,0,7,0
1679,555.94,3.0,90.0,2.0,Jesus Maria,2.0,0.0,0,6,0
1680,1000.0,3.0,110.0,3.0,Cercado de Lima,0.0,0.0,0,4,0
1681,1300.0,3.0,146.0,5.0,Santiago de Surco,0.0,0.0,0,7,0
1682,555.94,1.0,50.0,1.0,Surquillo,2.0,0.0,0,8,0
1683,800.0,3.0,150.0,2.0,Surquillo,0.0,0.0,0,8,0
1684,694.93,1.0,40.0,1.0,Surquillo,2.0,0.0,0,8,0
1685,843.0,2.0,55.0,2.0,Barranco,0.0,0.0,0,8,0
1686,700.0,2.0,95.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1687,900.0,2.0,95.0,2.0,San Isidro,0.0,0.0,0,7,0
1688,639.33,1.0,47.0,1.0,Miraflores,2.0,1.0,0,7,1
1689,600.0,1.0,45.0,1.0,Barranco,0.0,0.0,0,8,0
1690,208.48,1.0,23.0,1.0,Cercado de Lima,0.0,0.0,0,4,0
1691,920.0,3.0,95.0,2.0,Lince,0.0,0.0,0,6,0
1692,1100.0,2.0,92.0,2.0,Miraflores,0.0,0.0,0,7,0
1693,1000.0,3.0,101.0,3.0,Miraflores,2.0,0.0,0,7,0
1694,639.33,2.0,68.0,2.0,Lince,0.0,0.0,0,6,0
1696,1400.0,2.0,100.0,2.0,Santiago de Surco,2.0,0.0,0,7,0
1698,800.0,3.0,114.0,2.0,Santiago de Surco,0.0,0.0,0,7,0
1699,250.17,3.0,72.0,1.0,San Martin de Porres,0.0,0.0,0,2,0
1700,700.0,2.0,100.0,2.0,San Isidro,0.0,0.0,0,7,0
1701,806.11,2.0,88.0,2.0,Miraflores,2.0,1.0,0,7,1
1702,750.0,2.0,120.0,3.0,La Molina,1.0,0.0,0,7,0
1703,700.0,4.0,115.0,2.0,Miraflores,0.0,1.0,0,7,1
1704,580.0,1.0,56.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
1705,222.38,2.0,80.0,1.0,Comas,0.0,0.0,0,1,0
1706,600.0,1.0,38.0,1.0,Barranco,2.0,0.0,0,8,0
1707,800.0,1.0,64.0,2.0,Miraflores,2.0,0.0,0,7,0
1708,2223.76,3.0,200.0,3.0,Miraflores,0.0,0.0,0,7,0
1709,1100.0,1.0,62.0,2.0,Miraflores,2.0,0.0,0,7,0
1710,500.35,2.0,76.0,2.0,San Miguel,0.0,0.0,0,6,0
1711,1300.0,2.0,139.0,2.0,Miraflores,0.0,0.0,0,7,0
1712,700.0,3.0,85.0,2.0,Magdalena del Mar,0.0,0.0,0,6,0
1713,700.0,1.0,45.0,2.0,Barranco,0.0,0.0,0,8,0
1714,361.36,2.0,78.0,1.0,San Juan de Miraflores,0.0,0.0,0,8,0
1715,1000.0,4.0,108.0,2.0,Miraflores,0.0,0.0,0,7,0
1716,1900.0,4.0,290.0,4.0,Santiago de Surco,0.0,0.0,0,7,0
1717,850.0,2.0,110.0,3.0,San Borja,0.0,0.0,0,7,0
1718,880.0,3.0,114.0,1.0,Santiago de Surco,0.0,0.0,0,7,0
1719,444.75,2.0,50.0,1.0,Pueblo Libre,0.0,0.0,0,6,0
1721,2065.04,3.0,210.0,2.0,San Isidro,0.0,0.0,0,7,0
1722,1200.0,1.0,110.0,1.0,San Isidro,0.0,0.0,0,7,0
1723,1200.0,2.0,140.0,3.0,San Isidro,0.0,0.0,0,7,0
1724,1250.0,3.0,158.0,4.0,Chorrillos,0.0,0.0,0,8,0
1725,1000.0,3.0,149.0,2.0,La Molina,0.0,0.0,0,7,0
1727,555.94,2.0,40.0,1.0,Surquillo,0.0,0.0,0,8,0
1728,650.0,3.0,100.0,3.0,Santiago de Surco,0.0,0.0,0,7,0
1729,694.93,2.0,100.0,2.0,San Borja,0.0,0.0,0,7,0
1731,500.35,3.0,97.0,2.0,Pueblo Libre,0.0,0.0,0,6,0
1732,820.0,2.0,93.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
1733,997.91,3.0,95.0,2.0,Barranco,0.0,0.0,0,8,0
1734,750.0,3.0,98.0,2.0,Cercado de Lima,0.0,0.0,0,4,0
1735,667.13,2.0,100.0,2.0,Santiago de Surco,0.0,1.0,0,7,1
1736,900.0,1.0,65.0,1.0,Miraflores,2.0,0.0,1,7,0
1740,1500.0,3.0,128.0,3.0,San Isidro,0.0,0.0,0,7,0
1742,750.0,4.0,91.0,3.0,La Molina,0.0,2.0,0,7,1
1743,1700.0,2.0,110.0,1.0,San Isidro,2.0,0.0,0,7,0
1744,1000.0,3.0,110.0,3.0,Miraflores,0.0,0.0,0,7,0
1745,1500.0,2.0,130.0,2.0,Miraflores,2.0,0.0,0,7,0
1746,1800.0,3.0,159.0,2.0,Miraflores,0.0,0.0,0,7,0
1747,2244.61,3.0,210.0,3.0,San Isidro,0.0,0.0,0,7,0
1748,780.0,3.0,100.0,2.0,Miraflores,0.0,0.0,0,7,0
